 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1,1093.500,53.500,2.828,1.128,1.128,0.000,1.414,1093,53,135.000,1.000
2,1,128.500,237.500,2.828,1.128,1.128,0.000,1.414,128,237,135.000,1.000
3,1,784.500,361.500,2.828,1.128,1.128,0.000,1.414,784,361,135.000,1.000
4,1,6.500,428.500,2.828,1.128,1.128,0.000,1.414,6,428,135.000,1.000
5,1,651.500,514.500,2.828,1.128,1.128,0.000,1.414,651,514,135.000,1.000
6,1,41.500,764.500,2.828,1.128,1.128,0.000,1.414,41,764,135.000,1.000
7,1,516.500,778.500,2.828,1.128,1.128,0.000,1.414,516,778,135.000,1.000
8,1,318.500,906.500,2.828,1.128,1.128,0.000,1.414,318,906,135.000,1.000
9,1,130.500,918.500,2.828,1.128,1.128,0.000,1.414,130,918,135.000,1.000
10,1,631.500,990.500,2.828,1.128,1.128,0.000,1.414,631,990,135.000,1.000
11,1,967.500,1026.500,2.828,1.128,1.128,0.000,1.414,967,1026,135.000,1.000
12,2,854.000,14.500,4.243,2.257,1.128,0.000,2.236,853,14,153.435,1.000
13,2,683.000,129.500,4.243,2.257,1.128,0.000,2.236,682,129,153.435,1.000
14,2,533.000,244.500,4.243,2.257,1.128,0.000,2.236,532,244,153.435,1.000
15,2,382.000,386.500,4.243,2.257,1.128,0.000,2.236,381,386,153.435,1.000
16,2,1285.500,422.000,4.828,2.257,1.128,90.000,2.236,1285,421,116.565,1.000
17,2,1005.000,527.000,5.657,2.596,0.981,135.000,2.828,1004,526,135.000,1.414
18,2,187.500,576.000,4.828,2.257,1.128,90.000,2.236,187,575,116.565,1.000
19,2,872.500,627.000,4.828,2.257,1.128,90.000,2.236,872,626,116.565,1.000
20,2,484.500,660.000,4.828,2.257,1.128,90.000,2.236,484,659,116.565,1.000
21,2,882.000,664.500,4.243,2.257,1.128,0.000,2.236,881,664,153.435,1.000
22,2,253.000,718.500,4.243,2.257,1.128,0.000,2.236,252,718,153.435,1.000
23,2,614.500,788.000,4.828,2.257,1.128,90.000,2.236,614,787,116.565,1.000
24,2,541.000,803.000,5.657,2.596,0.981,45.000,2.828,540,804,45.000,1.414
25,2,1102.000,1027.000,5.657,2.596,0.981,135.000,2.828,1101,1026,135.000,1.414
26,3,1385.500,13.833,7.071,3.213,1.189,28.155,3.606,1384,15,33.690,1.789
27,3,1127.167,15.167,5.657,2.365,1.615,45.000,2.828,1126,16,45.000,2.000
28,3,856.833,108.167,5.657,2.365,1.615,135.000,2.828,856,107,135.000,2.000
29,3,110.167,170.833,5.657,2.365,1.615,135.000,2.828,109,170,135.000,2.000
30,3,638.167,203.167,5.657,2.365,1.615,45.000,2.828,637,204,45.000,2.000
31,3,168.167,300.833,5.657,2.365,1.615,135.000,2.828,167,300,135.000,2.000
32,3,1254.833,309.167,5.657,2.365,1.615,135.000,2.828,1254,308,135.000,2.000
33,3,1129.500,333.833,7.071,3.213,1.189,28.155,3.606,1128,335,33.690,1.789
34,3,1126.833,346.167,5.657,2.365,1.615,135.000,2.828,1126,345,135.000,2.000
35,3,878.167,358.167,5.657,2.365,1.615,45.000,2.828,877,359,45.000,2.000
36,3,1380.833,461.167,5.657,2.365,1.615,135.000,2.828,1380,460,135.000,2.000
37,3,1164.167,499.167,5.657,2.365,1.615,45.000,2.828,1163,500,45.000,2.000
38,3,135.833,513.167,5.657,2.365,1.615,135.000,2.828,135,512,135.000,2.000
39,3,1213.833,524.833,5.657,2.365,1.615,45.000,2.828,1213,526,45.000,2.000
40,3,445.167,620.833,5.657,2.365,1.615,135.000,2.828,444,620,135.000,2.000
41,3,830.167,621.167,5.657,2.365,1.615,45.000,2.828,829,622,45.000,2.000
42,3,702.167,638.167,5.657,2.365,1.615,45.000,2.828,701,639,45.000,2.000
43,3,300.833,743.167,5.657,2.365,1.615,135.000,2.828,300,742,135.000,2.000
44,3,115.833,751.833,5.657,2.365,1.615,45.000,2.828,115,753,45.000,2.000
45,3,227.167,780.833,5.657,2.365,1.615,135.000,2.828,226,780,135.000,2.000
46,3,112.833,802.833,5.657,2.365,1.615,45.000,2.828,112,804,45.000,2.000
47,3,1341.167,808.833,5.657,2.365,1.615,135.000,2.828,1340,808,135.000,2.000
48,3,231.167,870.833,5.657,2.365,1.615,135.000,2.828,230,870,135.000,2.000
49,3,1089.833,912.167,5.657,2.365,1.615,135.000,2.828,1089,911,135.000,2.000
50,3,773.833,966.833,5.657,2.365,1.615,45.000,2.828,773,968,45.000,2.000
51,4,1146.000,32.000,5.657,2.257,2.257,0.000,2.828,1145,31,135.000,2.000
52,4,449.750,109.500,7.657,2.734,1.863,90.000,3.162,449,108,108.435,2.000
53,4,53.000,115.000,5.657,2.257,2.257,0.000,2.828,52,114,135.000,2.000
54,4,113.000,154.000,5.657,2.257,2.257,0.000,2.828,112,153,135.000,2.000
55,4,565.250,169.500,7.657,2.734,1.863,90.000,3.162,565,168,108.435,2.000
56,4,835.000,228.000,5.657,2.257,2.257,0.000,2.828,834,227,135.000,2.000
57,4,867.000,251.000,5.657,2.257,2.257,0.000,2.828,866,250,135.000,2.000
58,4,711.000,288.000,5.657,2.257,2.257,0.000,2.828,710,287,135.000,2.000
59,4,943.000,327.000,5.657,2.257,2.257,0.000,2.828,942,326,135.000,2.000
60,4,16.750,329.500,7.657,2.734,1.863,90.000,3.162,16,328,108.435,2.000
61,4,281.000,364.000,5.657,2.257,2.257,0.000,2.828,280,363,135.000,2.000
62,4,359.750,382.500,7.657,2.734,1.863,90.000,3.162,359,381,108.435,2.000
63,4,650.000,382.500,7.657,3.216,1.583,58.283,3.606,649,384,56.310,2.000
64,4,839.000,401.000,5.657,2.257,2.257,0.000,2.828,838,400,135.000,2.000
65,4,616.000,496.000,5.657,2.257,2.257,0.000,2.828,615,495,135.000,2.000
66,4,1319.000,566.000,5.657,2.257,2.257,0.000,2.828,1318,565,135.000,2.000
67,4,324.000,572.000,5.657,2.257,2.257,0.000,2.828,323,571,135.000,2.000
68,4,773.000,578.000,5.657,2.257,2.257,0.000,2.828,772,577,135.000,2.000
69,4,1066.000,580.000,5.657,2.257,2.257,0.000,2.828,1065,579,135.000,2.000
70,4,399.000,620.000,5.657,2.257,2.257,0.000,2.828,398,619,135.000,2.000
71,4,542.500,637.750,7.071,2.734,1.863,0.000,3.162,541,637,161.565,2.000
72,4,898.000,708.000,5.657,2.257,2.257,0.000,2.828,897,707,135.000,2.000
73,4,1326.500,785.750,7.071,2.734,1.863,0.000,3.162,1325,785,161.565,2.000
74,4,711.000,851.000,5.657,2.257,2.257,0.000,2.828,710,850,135.000,2.000
75,4,52.500,911.250,7.071,2.734,1.863,0.000,3.162,51,911,161.565,2.000
76,4,1221.000,915.000,5.657,2.257,2.257,0.000,2.828,1220,914,135.000,2.000
77,4,1225.000,933.000,5.657,2.257,2.257,0.000,2.828,1224,932,135.000,2.000
78,4,825.000,940.000,5.657,2.257,2.257,0.000,2.828,824,939,135.000,2.000
79,5,870.300,5.900,7.071,3.144,2.025,18.435,3.606,869,7,33.690,2.000
80,5,347.500,121.500,8.485,2.523,2.523,0.000,3.162,347,120,108.435,2.828
81,5,375.100,356.700,7.657,3.144,2.025,71.565,3.606,374,358,56.310,2.000
82,5,1373.900,503.700,7.657,3.144,2.025,108.435,3.606,1373,502,123.690,2.000
83,5,644.300,572.100,7.071,3.144,2.025,161.565,3.606,643,571,146.310,2.000
84,5,86.100,622.700,7.657,3.144,2.025,71.565,3.606,85,624,56.310,2.000
85,5,1209.500,683.500,8.485,2.523,2.523,0.000,3.162,1209,682,108.435,2.828
86,5,1151.500,718.500,8.485,2.523,2.523,0.000,3.162,1151,717,108.435,2.828
87,5,352.300,757.700,8.485,3.833,1.661,135.000,4.243,351,756,135.000,2.121
88,5,1360.900,780.300,7.657,3.144,2.025,71.565,3.606,1360,782,56.310,2.000
89,5,279.900,782.300,7.657,3.144,2.025,71.565,3.606,279,784,56.310,2.000
90,5,277.300,812.900,7.071,3.144,2.025,18.435,3.606,276,814,33.690,2.000
91,5,103.900,909.300,7.657,3.144,2.025,71.565,3.606,103,911,56.310,2.000
92,5,862.700,960.900,7.657,3.144,2.025,161.565,3.606,861,960,146.310,2.000
93,5,696.700,995.900,7.657,3.144,2.025,161.565,3.606,695,995,146.310,2.000
94,6,925.500,30.000,7.657,3.385,2.257,0.000,3.606,924,29,146.310,2.000
95,6,377.167,137.667,9.071,2.930,2.607,153.435,3.606,376,136,123.690,3.000
96,6,748.667,143.667,8.485,3.140,2.433,135.000,3.606,748,142,123.690,2.828
97,6,349.500,213.000,7.657,3.385,2.257,0.000,3.606,348,212,146.310,2.000
98,6,483.000,239.500,7.657,3.385,2.257,90.000,3.606,482,238,123.690,2.000
99,6,904.500,304.000,7.657,3.385,2.257,0.000,3.606,903,303,146.310,2.000
100,6,716.500,349.000,7.657,3.385,2.257,0.000,3.606,715,348,146.310,2.000
101,6,37.500,454.000,7.657,3.385,2.257,0.000,3.606,36,453,146.310,2.000
102,6,1169.667,457.333,8.485,3.140,2.433,45.000,3.606,1168,458,33.690,2.828
103,6,1157.500,475.000,7.657,3.385,2.257,0.000,3.606,1156,474,146.310,2.000
104,6,1260.000,521.500,7.657,3.385,2.257,90.000,3.606,1259,520,123.690,2.000
105,6,344.500,527.000,7.657,3.385,2.257,0.000,3.606,343,526,146.310,2.000
106,6,912.333,575.333,8.485,3.140,2.433,135.000,3.606,911,574,123.690,2.828
107,6,614.000,585.500,7.657,3.385,2.257,90.000,3.606,613,584,123.690,2.000
108,6,1022.500,597.000,7.657,3.385,2.257,0.000,3.606,1021,596,146.310,2.000
109,6,1068.500,625.000,7.657,3.385,2.257,0.000,3.606,1067,624,146.310,2.000
110,6,238.667,637.333,8.485,3.140,2.433,45.000,3.606,237,638,33.690,2.828
111,6,823.667,656.833,9.071,2.930,2.607,63.435,3.606,823,655,123.690,3.000
112,6,340.333,758.667,8.485,3.140,2.433,45.000,3.606,339,760,33.690,2.828
113,6,438.333,957.667,8.485,3.140,2.433,45.000,3.606,437,959,33.690,2.828
114,6,600.000,957.500,7.657,3.385,2.257,90.000,3.606,599,956,123.690,2.000
115,6,984.500,968.000,7.657,3.385,2.257,0.000,3.606,983,967,146.310,2.000
116,7,336.500,59.786,9.071,3.086,2.888,0.000,3.606,336,58,123.690,3.000
117,7,255.500,61.786,9.071,3.086,2.888,0.000,3.606,255,60,123.690,3.000
118,7,487.500,178.786,9.071,3.086,2.888,0.000,3.606,487,177,123.690,3.000
119,7,1041.500,216.786,9.071,3.086,2.888,0.000,3.606,1041,215,123.690,3.000
120,7,959.500,243.500,8.485,3.772,2.363,135.000,4.243,958,242,135.000,2.828
121,7,445.500,266.214,9.071,3.086,2.888,0.000,3.606,444,265,123.690,3.000
122,7,795.500,286.786,9.071,3.086,2.888,0.000,3.606,795,285,123.690,3.000
123,7,873.500,422.786,9.071,3.086,2.888,0.000,3.606,873,421,123.690,3.000
124,7,309.786,454.500,9.071,3.086,2.888,90.000,3.606,309,453,123.690,3.000
125,7,18.214,474.500,8.485,3.086,2.888,90.000,3.606,17,473,123.690,3.000
126,7,785.500,512.786,9.071,3.086,2.888,0.000,3.606,785,511,123.690,3.000
127,7,142.500,532.214,9.071,3.086,2.888,0.000,3.606,141,531,123.690,3.000
128,7,690.500,568.786,9.071,3.086,2.888,0.000,3.606,690,567,123.690,3.000
129,7,253.500,609.214,9.071,3.086,2.888,0.000,3.606,252,608,123.690,3.000
130,7,353.214,655.500,8.485,3.086,2.888,90.000,3.606,352,654,123.690,3.000
131,7,813.500,659.214,9.071,3.086,2.888,0.000,3.606,812,658,123.690,3.000
132,7,250.786,664.500,9.071,3.086,2.888,90.000,3.606,250,663,123.690,3.000
133,7,1171.786,676.500,9.071,3.086,2.888,90.000,3.606,1171,675,123.690,3.000
134,7,23.500,744.214,9.071,3.086,2.888,0.000,3.606,22,743,123.690,3.000
135,7,33.214,755.500,8.485,3.086,2.888,90.000,3.606,32,754,123.690,3.000
136,7,1226.500,775.786,9.071,3.086,2.888,0.000,3.606,1226,774,123.690,3.000
137,7,288.786,815.357,9.071,3.507,2.542,120.473,4.243,287,814,135.000,3.000
138,7,449.500,852.786,9.071,3.086,2.888,0.000,3.606,449,851,123.690,3.000
139,7,264.786,856.500,9.071,3.086,2.888,90.000,3.606,264,855,123.690,3.000
140,7,679.500,871.214,9.071,3.086,2.888,0.000,3.606,678,870,123.690,3.000
141,7,133.500,941.214,9.071,3.086,2.888,0.000,3.606,132,940,123.690,3.000
142,7,1175.786,960.643,9.071,3.507,2.542,59.527,4.243,1174,962,45.000,3.000
143,7,287.214,966.500,8.485,3.086,2.888,90.000,3.606,286,965,123.690,3.000
144,7,532.500,972.786,9.071,3.086,2.888,0.000,3.606,532,971,123.690,3.000
145,7,17.214,992.500,8.485,3.086,2.888,90.000,3.606,16,991,123.690,3.000
146,7,593.500,1002.500,8.485,3.772,2.363,135.000,4.243,592,1001,135.000,2.828
147,7,19.786,1024.500,9.071,3.086,2.888,90.000,3.606,19,1023,123.690,3.000
148,8,1374.375,28.625,9.071,3.538,2.879,135.000,4.243,1373,27,135.000,3.000
149,8,457.625,156.375,9.071,3.538,2.879,135.000,4.243,456,155,135.000,3.000
150,8,1266.625,309.625,9.071,3.538,2.879,45.000,4.243,1265,311,45.000,3.000
151,8,123.375,335.375,9.071,3.538,2.879,45.000,4.243,122,337,45.000,3.000
