 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1,1092.500,32.500,2.828,1.128,1.128,0.000,1.414,1092,32,135.000,1.000
2,1,1107.500,35.500,2.828,1.128,1.128,0.000,1.414,1107,35,135.000,1.000
3,1,62.500,141.500,2.828,1.128,1.128,0.000,1.414,62,141,135.000,1.000
4,1,374.500,397.500,2.828,1.128,1.128,0.000,1.414,374,397,135.000,1.000
5,1,79.500,404.500,2.828,1.128,1.128,0.000,1.414,79,404,135.000,1.000
6,1,866.500,405.500,2.828,1.128,1.128,0.000,1.414,866,405,135.000,1.000
7,1,750.500,430.500,2.828,1.128,1.128,0.000,1.414,750,430,135.000,1.000
8,1,1335.500,459.500,2.828,1.128,1.128,0.000,1.414,1335,459,135.000,1.000
9,1,1209.500,472.500,2.828,1.128,1.128,0.000,1.414,1209,472,135.000,1.000
10,1,1223.500,626.500,2.828,1.128,1.128,0.000,1.414,1223,626,135.000,1.000
11,1,1299.500,672.500,2.828,1.128,1.128,0.000,1.414,1299,672,135.000,1.000
12,1,311.500,723.500,2.828,1.128,1.128,0.000,1.414,311,723,135.000,1.000
13,1,838.500,795.500,2.828,1.128,1.128,0.000,1.414,838,795,135.000,1.000
14,1,888.500,810.500,2.828,1.128,1.128,0.000,1.414,888,810,135.000,1.000
15,1,110.500,827.500,2.828,1.128,1.128,0.000,1.414,110,827,135.000,1.000
16,1,264.500,889.500,2.828,1.128,1.128,0.000,1.414,264,889,135.000,1.000
17,1,388.500,1005.500,2.828,1.128,1.128,0.000,1.414,388,1005,135.000,1.000
18,1,707.500,1020.500,2.828,1.128,1.128,0.000,1.414,707,1020,135.000,1.000
19,2,1030.500,387.000,4.828,2.257,1.128,90.000,2.236,1030,386,116.565,1.000
20,2,1099.500,418.000,4.828,2.257,1.128,90.000,2.236,1099,417,116.565,1.000
21,2,590.000,434.500,4.243,2.257,1.128,0.000,2.236,589,434,153.435,1.000
22,2,607.000,500.500,4.243,2.257,1.128,0.000,2.236,606,500,153.435,1.000
23,2,739.000,535.500,4.243,2.257,1.128,0.000,2.236,738,535,153.435,1.000
24,2,919.000,644.500,4.243,2.257,1.128,0.000,2.236,918,644,153.435,1.000
25,2,1134.500,692.000,4.828,2.257,1.128,90.000,2.236,1134,691,116.565,1.000
26,2,1212.500,692.000,4.828,2.257,1.128,90.000,2.236,1212,691,116.565,1.000
27,2,682.000,732.500,4.243,2.257,1.128,0.000,2.236,681,732,153.435,1.000
28,2,1280.000,743.000,5.657,2.596,0.981,135.000,2.828,1279,742,135.000,1.414
29,2,1225.500,876.000,4.828,2.257,1.128,90.000,2.236,1225,875,116.565,1.000
30,3,33.833,19.167,5.657,2.365,1.615,135.000,2.828,33,18,135.000,2.000
31,3,52.833,224.167,5.657,2.365,1.615,135.000,2.828,52,223,135.000,2.000
32,3,418.167,337.167,5.657,2.365,1.615,45.000,2.828,417,338,45.000,2.000
33,3,627.833,354.167,5.657,2.365,1.615,135.000,2.828,627,353,135.000,2.000
