 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1,898.500,203.500,2.828,1.128,1.128,0.000,1.414,898,203,135.000,1.000
2,1,981.500,242.500,2.828,1.128,1.128,0.000,1.414,981,242,135.000,1.000
3,1,855.500,414.500,2.828,1.128,1.128,0.000,1.414,855,414,135.000,1.000
4,1,296.500,438.500,2.828,1.128,1.128,0.000,1.414,296,438,135.000,1.000
5,1,813.500,667.500,2.828,1.128,1.128,0.000,1.414,813,667,135.000,1.000
6,1,856.500,737.500,2.828,1.128,1.128,0.000,1.414,856,737,135.000,1.000
7,1,1045.500,809.500,2.828,1.128,1.128,0.000,1.414,1045,809,135.000,1.000
8,1,763.500,845.500,2.828,1.128,1.128,0.000,1.414,763,845,135.000,1.000
9,1,648.500,957.500,2.828,1.128,1.128,0.000,1.414,648,957,135.000,1.000
10,1,233.500,969.500,2.828,1.128,1.128,0.000,1.414,233,969,135.000,1.000
11,1,721.500,1007.500,2.828,1.128,1.128,0.000,1.414,721,1007,135.000,1.000
12,2,28.500,64.000,4.828,2.257,1.128,90.000,2.236,28,63,116.565,1.000
13,2,395.000,133.500,4.243,2.257,1.128,0.000,2.236,394,133,153.435,1.000
14,2,837.500,148.000,4.828,2.257,1.128,90.000,2.236,837,147,116.565,1.000
15,2,1018.000,170.500,4.243,2.257,1.128,0.000,2.236,1017,170,153.435,1.000
16,2,111.500,260.000,4.828,2.257,1.128,90.000,2.236,111,259,116.565,1.000
17,2,110.000,295.500,4.243,2.257,1.128,0.000,2.236,109,295,153.435,1.000
18,2,60.500,300.000,4.828,2.257,1.128,90.000,2.236,60,299,116.565,1.000
19,2,360.500,344.000,4.828,2.257,1.128,90.000,2.236,360,343,116.565,1.000
20,2,685.500,475.000,4.828,2.257,1.128,90.000,2.236,685,474,116.565,1.000
21,2,638.500,505.000,4.828,2.257,1.128,90.000,2.236,638,504,116.565,1.000
22,2,907.000,544.500,4.243,2.257,1.128,0.000,2.236,906,544,153.435,1.000
23,2,52.000,568.500,4.243,2.257,1.128,0.000,2.236,51,568,153.435,1.000
24,2,1148.000,583.500,4.243,2.257,1.128,0.000,2.236,1147,583,153.435,1.000
25,2,498.500,586.000,4.828,2.257,1.128,90.000,2.236,498,585,116.565,1.000
26,2,1254.000,609.500,4.243,2.257,1.128,0.000,2.236,1253,609,153.435,1.000
27,2,800.000,637.500,4.243,2.257,1.128,0.000,2.236,799,637,153.435,1.000
28,2,1114.000,686.500,4.243,2.257,1.128,0.000,2.236,1113,686,153.435,1.000
29,2,1173.500,741.000,4.828,2.257,1.128,90.000,2.236,1173,740,116.565,1.000
30,2,950.500,744.000,4.828,2.257,1.128,90.000,2.236,950,743,116.565,1.000
31,2,1291.500,756.000,4.828,2.257,1.128,90.000,2.236,1291,755,116.565,1.000
32,2,1326.000,773.500,4.243,2.257,1.128,0.000,2.236,1325,773,153.435,1.000
33,2,905.500,800.000,4.828,2.257,1.128,90.000,2.236,905,799,116.565,1.000
34,2,851.000,810.500,4.243,2.257,1.128,0.000,2.236,850,810,153.435,1.000
35,2,604.000,829.500,4.243,2.257,1.128,0.000,2.236,603,829,153.435,1.000
36,2,1029.500,1028.000,4.828,2.257,1.128,90.000,2.236,1029,1027,116.565,1.000
37,3,1238.833,10.167,5.657,2.365,1.615,135.000,2.828,1238,9,135.000,2.000
38,3,605.167,16.833,5.657,2.365,1.615,135.000,2.828,604,16,135.000,2.000
39,3,200.167,18.167,5.657,2.365,1.615,45.000,2.828,199,19,45.000,2.000
40,3,1217.167,46.833,5.657,2.365,1.615,135.000,2.828,1216,46,135.000,2.000
41,3,187.833,159.833,5.657,2.365,1.615,45.000,2.828,187,161,45.000,2.000
42,3,202.833,185.833,5.657,2.365,1.615,45.000,2.828,202,187,45.000,2.000
43,3,803.833,199.167,5.657,2.365,1.615,135.000,2.828,803,198,135.000,2.000
44,3,852.833,299.167,5.657,2.365,1.615,135.000,2.828,852,298,135.000,2.000
45,3,938.833,389.833,5.657,2.365,1.615,45.000,2.828,938,391,45.000,2.000
46,3,1377.167,425.167,5.657,2.365,1.615,45.000,2.828,1376,426,45.000,2.000
47,3,786.833,504.167,5.657,2.365,1.615,135.000,2.828,786,503,135.000,2.000
48,3,202.167,507.833,5.657,2.365,1.615,135.000,2.828,201,507,135.000,2.000
49,3,913.833,565.167,5.657,2.365,1.615,135.000,2.828,913,564,135.000,2.000
50,3,924.833,596.167,5.657,2.365,1.615,135.000,2.828,924,595,135.000,2.000
51,3,1046.833,599.833,5.657,2.365,1.615,45.000,2.828,1046,601,45.000,2.000
52,3,525.167,797.833,5.657,2.365,1.615,135.000,2.828,524,797,135.000,2.000
53,3,1157.833,869.167,5.657,2.365,1.615,135.000,2.828,1157,868,135.000,2.000
54,3,537.167,888.167,5.657,2.365,1.615,45.000,2.828,536,889,45.000,2.000
55,3,722.167,887.833,5.657,2.365,1.615,135.000,2.828,721,887,135.000,2.000
56,3,850.833,919.167,5.657,2.365,1.615,135.000,2.828,850,918,135.000,2.000
57,3,71.167,926.833,5.657,2.365,1.615,135.000,2.828,70,926,135.000,2.000
58,3,701.833,941.833,5.657,2.365,1.615,45.000,2.828,701,943,45.000,2.000
59,4,1351.000,11.000,5.657,2.257,2.257,0.000,2.828,1350,10,135.000,2.000
60,4,453.250,103.500,7.657,2.734,1.863,90.000,3.162,453,102,108.435,2.000
61,4,769.500,207.000,7.071,3.216,1.583,148.283,3.606,768,206,146.310,2.000
62,4,728.000,212.000,5.657,2.257,2.257,0.000,2.828,727,211,135.000,2.000
63,4,505.000,258.000,5.657,2.257,2.257,0.000,2.828,504,257,135.000,2.000
64,4,1045.000,275.000,5.657,2.257,2.257,0.000,2.828,1044,274,135.000,2.000
65,4,862.000,286.000,5.657,2.257,2.257,0.000,2.828,861,285,135.000,2.000
66,4,1384.000,294.000,5.657,2.257,2.257,0.000,2.828,1383,293,135.000,2.000
