 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1,495.500,214.500,2.828,1.128,1.128,0.000,1.414,495,214,135.000,1.000
2,1,353.500,246.500,2.828,1.128,1.128,0.000,1.414,353,246,135.000,1.000
3,1,847.500,457.500,2.828,1.128,1.128,0.000,1.414,847,457,135.000,1.000
4,1,1057.500,636.500,2.828,1.128,1.128,0.000,1.414,1057,636,135.000,1.000
5,1,1019.500,675.500,2.828,1.128,1.128,0.000,1.414,1019,675,135.000,1.000
6,1,60.500,680.500,2.828,1.128,1.128,0.000,1.414,60,680,135.000,1.000
7,1,1296.500,730.500,2.828,1.128,1.128,0.000,1.414,1296,730,135.000,1.000
8,1,206.500,753.500,2.828,1.128,1.128,0.000,1.414,206,753,135.000,1.000
9,1,481.500,769.500,2.828,1.128,1.128,0.000,1.414,481,769,135.000,1.000
10,1,896.500,928.500,2.828,1.128,1.128,0.000,1.414,896,928,135.000,1.000
11,1,1250.500,963.500,2.828,1.128,1.128,0.000,1.414,1250,963,135.000,1.000
12,1,663.500,1021.500,2.828,1.128,1.128,0.000,1.414,663,1021,135.000,1.000
13,2,87.000,90.000,5.657,2.596,0.981,135.000,2.828,86,89,135.000,1.414
14,2,371.500,137.000,4.828,2.257,1.128,90.000,2.236,371,136,116.565,1.000
15,2,192.500,366.000,4.828,2.257,1.128,90.000,2.236,192,365,116.565,1.000
16,2,546.000,814.500,4.243,2.257,1.128,0.000,2.236,545,814,153.435,1.000
17,3,503.833,621.167,5.657,2.365,1.615,135.000,2.828,503,620,135.000,2.000
18,3,6.833,829.833,5.657,2.365,1.615,45.000,2.828,6,831,45.000,2.000
19,3,370.833,981.833,5.657,2.365,1.615,45.000,2.828,370,983,45.000,2.000
20,4,567.000,327.000,5.657,2.257,2.257,0.000,2.828,566,326,135.000,2.000
21,4,354.000,364.000,5.657,2.257,2.257,0.000,2.828,353,363,135.000,2.000
22,4,880.000,475.000,5.657,2.257,2.257,0.000,2.828,879,474,135.000,2.000
23,4,247.500,519.250,7.071,2.734,1.863,0.000,3.162,246,519,161.565,2.000
24,4,229.000,654.000,5.657,2.257,2.257,0.000,2.828,228,653,135.000,2.000
25,4,1026.500,654.000,7.071,3.216,1.583,148.283,3.606,1025,653,146.310,2.000
26,4,98.000,736.000,5.657,2.257,2.257,0.000,2.828,97,735,135.000,2.000
27,4,122.500,758.250,7.071,2.734,1.863,0.000,3.162,121,758,161.565,2.000
28,4,633.000,847.000,5.657,2.257,2.257,0.000,2.828,632,846,135.000,2.000
29,5,898.100,136.300,7.657,3.144,2.025,108.435,3.606,897,135,123.690,2.000
30,5,1065.700,393.100,7.657,3.144,2.025,18.435,3.606,1064,394,33.690,2.000
31,5,1038.700,633.900,7.657,3.144,2.025,161.565,3.606,1037,633,146.310,2.000
32,5,954.300,636.100,7.071,3.144,2.025,161.565,3.606,953,635,146.310,2.000
33,6,1365.333,307.167,9.071,2.930,2.607,63.435,3.606,1364,306,123.690,3.000
34,6,1110.667,553.667,8.485,3.140,2.433,135.000,3.606,1110,552,123.690,2.828
35,6,146.333,684.667,8.485,3.140,2.433,45.000,3.606,145,686,33.690,2.828
36,6,710.333,722.333,8.485,3.140,2.433,135.000,3.606,709,721,123.690,2.828
37,6,735.000,761.500,7.657,3.385,2.257,90.000,3.606,734,760,123.690,2.000
38,6,1211.833,1022.667,9.071,2.930,2.607,26.565,3.606,1210,1022,146.310,3.000
39,7,811.214,202.500,8.485,3.086,2.888,90.000,3.606,810,201,123.690,3.000
40,7,273.500,579.214,9.071,3.086,2.888,0.000,3.606,272,578,123.690,3.000
41,7,1028.500,687.500,8.485,3.772,2.363,135.000,4.243,1027,686,135.000,2.828
42,7,676.500,699.786,9.071,3.086,2.888,0.000,3.606,676,698,123.690,3.000
43,8,1018.375,651.625,9.071,3.538,2.879,135.000,4.243,1017,650,135.000,3.000
44,8,693.375,729.375,9.071,3.538,2.879,45.000,4.243,692,731,45.000,3.000
45,8,796.375,933.625,9.071,3.538,2.879,135.000,4.243,795,932,135.000,3.000
46,8,204.375,946.375,9.071,3.538,2.879,45.000,4.243,203,948,45.000,3.000
47,9,812.833,130.611,9.899,3.919,2.924,20.301,4.472,811,132,26.565,3.000
48,9,446.500,217.500,9.657,3.385,3.385,0.000,4.243,445,216,135.000,3.000
49,9,1066.500,275.500,9.657,3.385,3.385,0.000,4.243,1065,274,135.000,3.000
50,9,358.167,372.833,11.899,4.333,2.645,135.000,5.000,357,371,126.870,3.536
51,9,377.167,374.389,10.485,3.919,2.924,20.301,4.472,375,375,26.565,3.000
52,9,1034.389,631.833,13.314,4.379,2.617,137.928,5.657,1032,630,135.000,3.536
53,9,1067.167,633.944,11.314,3.990,2.872,145.427,4.472,1066,632,116.565,3.536
54,9,692.944,933.167,10.485,4.196,2.731,6.047,4.472,691,932,153.435,3.000
55,10,962.600,19.300,11.071,4.049,3.144,63.435,5.000,961,21,53.130,3.000
56,10,89.500,258.300,11.071,3.966,3.210,90.000,4.472,89,256,116.565,3.000
57,10,1288.300,345.600,11.071,4.049,3.144,26.565,5.000,1286,347,36.870,3.000
58,10,1029.700,644.000,10.485,4.111,3.097,90.000,4.472,1029,642,116.565,3.000
59,10,326.000,672.000,11.314,4.093,3.111,18.435,4.472,324,671,153.435,3.578
60,10,532.700,989.500,10.485,3.966,3.210,0.000,4.472,531,988,153.435,3.000
61,11,932.045,101.682,11.899,4.507,3.107,138.972,5.000,930,100,126.870,3.536
62,11,318.500,268.500,12.485,4.535,3.088,90.000,5.099,318,266,101.310,3.000
63,11,4.318,317.318,11.899,3.807,3.678,45.002,4.472,4,315,116.565,4.000
64,11,40.409,590.864,11.071,4.384,3.195,74.929,5.000,39,593,53.130,3.000
65,11,347.864,768.409,11.071,4.384,3.195,15.071,5.000,346,770,36.870,3.000
66,12,1017.000,255.000,11.314,3.909,3.909,0.000,4.472,1016,253,116.565,4.000
67,12,511.083,405.250,13.314,4.605,3.318,74.233,5.385,510,408,68.199,4.000
68,12,467.000,441.000,11.314,3.909,3.909,0.000,4.472,466,439,116.565,4.000
69,12,101.917,911.250,11.899,4.424,3.453,32.067,5.000,100,913,36.870,4.000
70,12,641.500,997.000,11.657,4.514,3.385,90.000,5.000,640,995,126.870,3.000
71,13,395.731,179.885,12.485,4.253,3.892,30.964,5.000,394,178,143.130,4.000
72,13,564.500,565.500,12.485,5.359,3.089,75.128,5.831,563,568,59.036,3.000
73,13,1036.269,657.731,13.314,4.849,3.414,70.206,5.385,1035,660,68.199,4.000
74,13,859.654,936.577,13.314,5.137,3.222,60.217,5.831,858,939,59.036,4.000
75,14,80.214,384.000,12.485,4.264,4.181,90.000,5.000,79,382,126.870,4.000
76,14,753.000,401.500,13.314,5.033,3.542,75.128,5.385,752,399,111.801,4.000
77,14,1089.857,498.357,13.899,4.873,3.658,7.573,5.385,1087,498,158.199,4.000
78,14,185.857,888.214,12.485,4.699,3.794,144.485,5.657,184,886,135.000,4.000
79,15,501.300,365.300,13.899,5.217,3.661,87.550,5.831,500,368,59.036,4.000
80,15,1053.767,647.567,13.314,5.235,3.648,117.549,5.831,1052,645,120.964,4.000
81,15,910.300,841.567,13.899,5.306,3.600,14.719,5.831,908,843,30.964,4.000
82,15,613.900,871.900,13.071,4.659,4.099,45.001,5.657,612,874,45.000,4.000
83,16,829.688,7.188,15.314,5.749,3.544,97.815,6.325,829,4,108.435,4.000
84,16,1100.500,209.000,13.314,4.963,4.105,0.000,5.385,1098,208,158.199,4.000
85,16,1118.500,309.000,13.314,4.963,4.105,0.000,5.385,1116,308,158.199,4.000
86,16,63.062,673.250,13.899,5.015,4.062,62.010,5.831,62,676,59.036,4.000
87,16,1144.812,922.438,14.485,5.734,3.553,67.616,6.403,1143,925,51.340,4.000
88,17,391.500,223.853,14.728,4.755,4.552,0.000,5.385,391,221,111.801,4.950
89,17,1028.618,675.088,13.899,5.229,4.140,164.828,5.831,1026,674,149.036,4.000
90,18,288.611,123.778,14.728,5.088,4.504,25.406,5.831,286,125,30.964,4.950
91,18,997.722,710.056,15.314,6.129,3.739,20.874,6.708,995,712,26.565,4.000
92,18,568.778,724.500,15.314,5.814,3.942,56.378,6.403,566,726,38.660,4.472
93,18,113.667,883.778,14.728,5.289,4.334,31.586,5.831,111,885,30.964,4.919
94,18,136.222,944.889,15.314,5.698,4.022,167.764,6.325,133,944,161.565,4.000
95,19,80.447,23.342,15.314,4.940,4.897,18.435,5.831,79,21,120.964,5.000
96,19,623.921,198.395,15.071,5.550,4.359,77.179,6.403,622,201,51.340,4.000
97,20,599.450,856.400,15.314,5.251,4.849,26.565,5.831,597,855,149.036,5.000
98,21,512.500,206.500,16.485,6.101,4.383,37.982,7.071,510,209,45.000,4.919
99,21,588.881,467.548,16.142,5.832,4.585,35.152,6.403,586,469,38.660,4.950
100,21,1018.500,934.500,15.314,5.171,5.171,0.000,5.831,1017,932,120.964,5.000
101,21,467.690,948.452,15.899,5.621,4.756,53.864,6.403,465,950,38.660,5.000
102,21,205.214,1000.071,16.728,5.909,4.525,20.478,6.708,202,1001,26.565,5.000
103,22,257.136,824.182,16.728,6.137,4.564,169.119,6.708,254,823,153.435,5.000
104,23,813.935,499.152,17.556,5.953,4.920,77.826,6.708,812,502,63.435,5.657
105,24,235.000,35.333,17.314,6.224,4.910,0.000,6.708,232,34,153.435,5.000
106,24,820.167,265.125,18.142,6.506,4.697,60.096,7.211,818,268,56.310,5.367
107,24,1349.333,451.625,17.314,5.805,5.264,93.071,6.708,1347,449,116.565,5.000
108,24,131.792,503.500,17.314,5.735,5.329,0.000,6.403,130,501,128.660,5.000
109,24,224.000,690.500,17.314,6.300,4.850,14.305,6.708,221,689,153.435,5.000
110,25,908.180,451.140,18.728,7.644,4.164,50.306,8.485,905,454,45.000,4.919
111,25,582.380,475.060,17.899,7.369,4.320,4.349,7.616,579,477,23.199,4.000
112,25,646.940,774.100,17.556,5.867,5.425,59.036,6.708,645,777,63.435,5.657
113,25,859.380,840.780,18.142,5.705,5.579,156.801,6.708,856,840,153.435,6.000
114,25,476.620,860.140,17.314,6.404,4.970,114.831,7.211,475,857,123.690,5.000
115,26,92.846,69.846,17.556,6.120,5.409,134.999,6.708,91,67,116.565,5.657
116,26,772.269,121.615,18.142,6.453,5.130,91.522,7.280,771,118,105.945,5.000
117,27,746.426,96.093,17.899,6.451,5.329,77.508,7.211,744,99,56.310,5.000
118,27,982.463,172.685,18.728,6.606,5.204,104.891,7.280,982,169,105.945,5.000
119,27,882.426,298.648,18.728,7.489,4.590,22.821,8.062,879,301,29.745,5.000
120,27,413.759,397.241,19.556,7.426,4.629,59.066,8.062,412,401,60.255,5.367
121,27,1328.907,1026.426,17.899,6.451,5.329,167.508,7.211,1326,1024,146.310,5.000
122,28,11.964,801.143,18.728,6.389,5.580,149.590,7.211,9,799,146.310,6.000
123,28,431.286,852.321,18.728,7.192,4.957,12.151,7.616,428,854,23.199,5.000
124,29,277.845,60.776,18.728,6.548,5.639,35.450,7.211,275,63,33.690,6.000
125,29,476.431,198.810,19.556,6.576,5.615,29.073,7.280,473,200,15.945,6.000
126,29,280.500,222.569,19.314,6.865,5.379,4.323E-14,7.280,277,222,164.055,5.000
127,29,700.293,542.741,20.142,7.400,4.990,90.454,8.246,699,547,75.964,5.000
128,29,628.638,716.603,19.314,7.369,5.011,83.227,7.616,627,713,113.199,5.000
129,29,978.397,727.466,20.728,7.425,4.973,3.069,8.246,974,728,14.036,5.000
130,29,247.638,827.086,18.728,6.328,5.835,54.273,7.211,245,830,33.690,6.000
131,30,141.467,131.100,19.556,7.309,5.226,152.924,8.062,138,129,150.255,5.814
132,30,736.433,190.867,20.142,7.062,5.409,139.958,7.810,734,188,129.806,6.000
133,30,1044.333,257.033,20.142,7.935,4.814,37.970,8.602,1041,260,35.538,5.657
134,30,967.100,371.567,20.142,6.366,6.000,82.261,7.280,966,368,105.945,6.000
135,30,1212.233,776.400,20.971,8.715,4.383,41.061,9.220,1209,780,40.601,4.950
136,31,659.726,18.048,20.142,7.128,5.538,34.981,7.810,657,21,39.806,6.000
137,31,846.145,155.145,19.556,6.528,6.046,174.820,7.280,843,154,164.055,6.000
138,31,433.952,874.597,25.556,9.564,4.127,4.019,10.440,428,876,16.699,5.000
139,32,1003.062,603.375,20.728,7.470,5.454,54.446,8.485,1000,606,45.000,6.000
140,32,678.312,929.031,20.142,7.039,5.789,37.136,7.810,675,931,39.806,6.000
141,33,294.379,104.682,21.556,7.292,5.762,29.130,8.062,291,107,29.745,6.261
142,33,76.924,181.439,20.142,6.745,6.229,66.810,7.810,74,184,39.806,6.000
143,33,505.258,293.924,20.142,7.001,6.002,170.662,7.616,502,292,156.801,6.000
144,33,459.682,316.773,20.385,6.958,6.039,32.998,7.616,456,318,23.199,6.364
145,33,719.561,522.076,20.728,6.745,6.229,23.190,7.810,717,525,50.194,6.000
146,34,512.000,28.088,20.728,7.191,6.020,107.898,8.062,509,25,119.745,6.000
147,34,385.882,181.441,20.971,7.474,5.792,48.443,8.062,382,183,29.745,6.364
148,34,869.618,189.324,21.556,7.221,5.995,63.416,8.062,868,193,60.255,6.641
149,34,22.000,331.000,22.142,7.623,5.679,27.875,8.485,19,334,45.000,6.000
150,34,133.647,678.382,21.556,7.717,5.610,39.087,8.602,130,681,35.538,6.364
151,34,992.324,867.118,20.728,7.451,5.810,31.924,8.485,989,870,45.000,6.000
152,35,43.586,237.957,20.142,7.440,5.990,158.807,8.062,40,236,150.255,6.000
153,35,248.786,568.500,21.556,8.090,5.508,9.543,8.544,245,570,20.556,6.000
154,36,281.722,290.833,20.971,7.035,6.515,154.452,7.810,279,288,129.806,7.000
155,36,483.917,369.306,22.971,6.970,6.577,166.150,8.062,480,369,172.875,7.000
156,36,23.361,415.111,20.728,7.372,6.218,162.971,8.062,20,413,150.255,6.000
157,36,1077.500,484.917,24.142,10.105,4.536,22.788,10.296,1073,487,29.055,5.199
158,36,912.056,869.833,20.971,7.409,6.187,78.204,8.246,911,874,75.964,6.000
159,36,483.278,935.833,20.971,7.035,6.515,25.548,7.810,480,938,39.806,7.000
160,37,394.635,635.797,24.385,8.687,5.423,122.190,9.487,393,631,108.435,6.364
161,37,1207.257,864.743,20.971,6.982,6.748,45.000,7.810,1204,867,39.806,7.000
162,38,912.211,784.132,22.971,7.949,6.087,27.320,8.602,909,787,35.538,6.708
163,39,972.218,500.346,22.142,8.235,6.030,71.565,8.944,970,504,63.435,6.000
164,39,34.500,712.500,22.142,7.981,6.222,52.466,8.602,31,715,35.538,6.708
165,39,710.628,761.603,22.728,7.484,6.635,70.342,8.602,708,765,54.462,7.000
166,39,390.603,986.987,22.142,7.793,6.372,2.235,8.544,387,989,20.556,6.000
167,40,205.750,316.500,22.385,7.465,6.823,0.000,8.246,202,315,165.964,7.000
168,40,742.600,500.100,23.556,9.241,5.511,21.751,9.849,738,502,23.962,6.000
169,40,224.375,575.475,22.971,7.537,6.757,28.791,8.485,221,578,45.000,7.000
170,41,935.768,468.037,23.556,7.506,6.955,16.736,8.602,933,471,35.538,7.000
171,41,195.183,617.207,25.556,10.585,4.932,42.045,11.314,191,621,45.000,5.778
172,41,896.110,739.476,24.142,8.086,6.456,45.556,9.220,893,743,49.399,7.000
173,43,1102.221,102.942,22.971,8.137,6.729,108.491,8.944,1100,99,116.565,7.000
174,43,482.314,417.779,23.556,8.508,6.435,123.243,9.434,479,414,122.005,7.000
175,43,500.477,671.523,23.314,7.700,7.110,45.003,8.602,497,674,35.538,7.000
176,43,795.128,790.407,22.971,8.012,6.833,18.512,8.944,791,792,26.565,7.000
177,43,926.291,855.570,24.142,8.120,6.743,31.290,9.220,923,859,40.601,7.000
178,44,124.023,28.705,22.971,8.211,6.823,155.151,8.944,120,27,153.435,7.000
179,44,1210.500,397.364,26.385,10.616,5.277,12.085,11.180,1205,399,10.305,6.000
180,44,1036.205,497.682,24.142,8.131,6.890,27.361,9.220,1032,500,40.601,7.000
181,44,91.773,819.864,23.799,7.920,7.073,15.756,8.602,88,822,35.538,7.603
182,44,391.705,967.795,24.142,9.240,6.063,11.468,9.849,387,969,23.962,6.000
183,45,176.456,437.833,23.556,8.281,6.919,109.504,8.944,174,434,116.565,7.000
184,45,726.856,836.100,24.385,8.750,6.548,48.079,9.434,724,840,57.995,7.071
185,46,48.326,68.000,24.385,8.221,7.125,148.854,9.220,45,65,139.399,7.603
186,46,371.196,370.674,37.213,11.577,5.059,45.147,14.866,367,377,42.274,7.778
187,46,192.370,910.000,24.627,8.085,7.244,145.429,9.055,188,909,173.660,7.778
188,47,574.840,704.947,26.142,9.511,6.292,21.136,10.000,570,707,36.870,7.000
189,48,1373.625,604.417,25.799,9.810,6.230,36.204,10.817,1369,607,33.690,7.071
190,48,126.667,620.438,24.385,7.992,7.647,163.496,8.944,123,618,153.435,8.000
191,48,93.250,687.500,24.142,8.281,7.380,0.000,8.944,89,686,153.435,7.000
192,48,1172.125,728.562,25.799,9.628,6.347,40.651,10.630,1168,732,41.186,7.071
193,49,301.316,887.602,25.556,9.159,6.812,76.807,9.849,299,892,66.038,7.000
194,49,683.092,988.541,25.799,9.025,6.913,56.085,9.487,682,993,71.565,7.488
195,50,807.580,38.820,25.556,8.897,7.156,175.697,9.487,803,38,161.565,7.000
196,50,103.920,333.220,24.971,8.573,7.426,33.916,9.434,100,336,32.005,8.000
197,50,1121.880,396.140,24.971,8.267,7.701,12.567,9.220,1119,400,40.601,8.000
198,50,205.180,443.520,24.971,9.096,6.999,160.770,9.849,201,441,156.038,7.000
199,50,858.420,646.520,24.971,8.774,7.256,176.964,9.487,854,645,161.565,7.000
200,50,244.640,901.100,26.971,9.611,6.624,117.234,10.817,243,896,123.690,7.428
201,50,58.060,941.760,25.799,9.667,6.585,7.691,10.198,53,941,168.690,7.000
202,51,28.539,825.500,27.799,10.256,6.331,56.186,11.402,25,831,52.125,7.761
203,52,343.231,878.308,26.385,9.056,7.311,147.436,10.000,339,876,143.130,8.000
204,53,1319.519,708.217,26.971,10.075,6.698,41.394,11.402,1315,712,37.875,7.603
205,53,508.858,781.047,25.556,8.638,7.812,39.285,9.434,505,784,32.005,8.000
206,53,728.915,897.160,26.971,9.744,6.926,29.893,10.817,724,900,33.690,7.603
207,54,259.130,902.222,26.385,9.334,7.366,49.661,10.000,255,905,36.870,7.778
208,55,1076.209,446.718,26.971,8.974,7.804,4.604,9.849,1072,444,156.038,8.000
209,56,493.625,186.786,27.556,8.833,8.072,20.424,9.899,490,190,45.000,8.000
210,56,218.304,391.786,27.799,9.516,7.493,88.687,10.440,217,387,106.699,8.000
211,56,190.893,1028.875,27.213,9.907,7.197,23.500,10.770,186,1031,21.801,8.000
212,58,360.724,556.931,27.556,9.183,8.042,31.979,10.000,357,560,36.870,8.000
213,58,970.569,1033.448,28.142,9.291,7.948,14.205,10.630,967,1037,41.186,8.000
214,59,191.364,276.178,28.385,9.518,7.892,34.507,10.296,187,279,29.055,8.497
