 ,Area,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,1,236.500,32.500,2.828,1.128,1.128,0.000,1.414,236,32,135.000,1.000
2,1,586.500,50.500,2.828,1.128,1.128,0.000,1.414,586,50,135.000,1.000
3,1,90.500,64.500,2.828,1.128,1.128,0.000,1.414,90,64,135.000,1.000
4,1,37.500,115.500,2.828,1.128,1.128,0.000,1.414,37,115,135.000,1.000
5,1,809.500,228.500,2.828,1.128,1.128,0.000,1.414,809,228,135.000,1.000
6,1,1072.500,266.500,2.828,1.128,1.128,0.000,1.414,1072,266,135.000,1.000
7,1,631.500,301.500,2.828,1.128,1.128,0.000,1.414,631,301,135.000,1.000
8,1,673.500,311.500,2.828,1.128,1.128,0.000,1.414,673,311,135.000,1.000
9,1,473.500,389.500,2.828,1.128,1.128,0.000,1.414,473,389,135.000,1.000
10,1,1044.500,413.500,2.828,1.128,1.128,0.000,1.414,1044,413,135.000,1.000
11,1,294.500,651.500,2.828,1.128,1.128,0.000,1.414,294,651,135.000,1.000
12,1,7.500,770.500,2.828,1.128,1.128,0.000,1.414,7,770,135.000,1.000
13,1,822.500,784.500,2.828,1.128,1.128,0.000,1.414,822,784,135.000,1.000
14,1,453.500,794.500,2.828,1.128,1.128,0.000,1.414,453,794,135.000,1.000
15,1,1313.500,851.500,2.828,1.128,1.128,0.000,1.414,1313,851,135.000,1.000
16,1,1102.500,869.500,2.828,1.128,1.128,0.000,1.414,1102,869,135.000,1.000
17,1,48.500,1027.500,2.828,1.128,1.128,0.000,1.414,48,1027,135.000,1.000
18,1,48.500,1029.500,2.828,1.128,1.128,0.000,1.414,48,1029,135.000,1.000
19,2,513.000,69.500,4.243,2.257,1.128,0.000,2.236,512,69,153.435,1.000
20,2,24.000,99.500,4.243,2.257,1.128,0.000,2.236,23,99,153.435,1.000
21,2,832.500,225.000,4.828,2.257,1.128,90.000,2.236,832,224,116.565,1.000
22,2,952.500,251.000,4.828,2.257,1.128,90.000,2.236,952,250,116.565,1.000
23,2,1103.000,309.000,5.657,2.596,0.981,135.000,2.828,1102,308,135.000,1.414
24,2,1283.500,393.000,4.828,2.257,1.128,90.000,2.236,1283,392,116.565,1.000
25,2,363.000,484.500,4.243,2.257,1.128,0.000,2.236,362,484,153.435,1.000
26,2,517.000,582.500,4.243,2.257,1.128,0.000,2.236,516,582,153.435,1.000
27,2,1220.500,617.000,4.828,2.257,1.128,90.000,2.236,1220,616,116.565,1.000
28,2,33.500,631.000,4.828,2.257,1.128,90.000,2.236,33,630,116.565,1.000
29,2,292.500,668.000,4.828,2.257,1.128,90.000,2.236,292,667,116.565,1.000
30,2,1169.000,715.500,4.243,2.257,1.128,0.000,2.236,1168,715,153.435,1.000
31,2,1228.500,761.000,4.828,2.257,1.128,90.000,2.236,1228,760,116.565,1.000
32,2,166.000,800.500,4.243,2.257,1.128,0.000,2.236,165,800,153.435,1.000
33,2,864.500,825.000,4.828,2.257,1.128,90.000,2.236,864,824,116.565,1.000
34,2,990.000,872.500,4.243,2.257,1.128,0.000,2.236,989,872,153.435,1.000
